opponent,seed,cand_is_p0,cand_score,opp_score,won,tied,lost,delta,structural_failure
v022_c_market_batching,30252,False,70657.0,41494.0,1,0,0,29163.0,0
v022_c_market_batching,30253,True,49711.0,34447.0,1,0,0,15264.0,0
v022_c_market_batching,30253,False,52401.0,51584.0,1,0,0,817.0,0
v022_c_market_batching,30254,True,54547.0,46384.0,1,0,0,8163.0,0
v022_c_market_batching,30254,False,54462.0,47223.0,1,0,0,7239.0,0
v022_c_market_batching,30255,True,83049.0,48996.0,1,0,0,34053.0,0
v022_c_market_batching,30255,False,85047.0,54507.0,1,0,0,30540.0,0
v022_c_market_batching,30256,True,43685.0,22456.0,1,0,0,21229.0,0
v022_c_market_batching,30256,False,55577.0,23108.0,1,0,0,32469.0,0
v022_c_market_batching,30257,True,39985.0,7805.0,1,0,0,32180.0,0
v022_c_market_batching,30257,False,64531.0,19746.0,1,0,0,44785.0,0
v022_c_market_batching,30258,True,50923.0,42927.0,1,0,0,7996.0,0
v022_c_market_batching,30258,False,48307.0,40075.0,1,0,0,8232.0,0
v022_c_market_batching,30259,True,81069.0,43413.0,1,0,0,37656.0,0
v022_c_market_batching,30259,False,73812.0,39142.0,1,0,0,34670.0,0
v022_c_market_batching,30260,True,53334.0,41715.0,1,0,0,11619.0,0
v022_c_market_batching,30260,False,45548.0,36624.0,1,0,0,8924.0,0
v022_c_market_batching,30261,True,62110.0,30720.0,1,0,0,31390.0,0
v022_c_market_batching,30261,False,63801.0,37605.0,1,0,0,26196.0,0
v022_c_market_batching,30262,True,83997.0,48991.0,1,0,0,35006.0,0
v022_c_market_batching,30262,False,76841.0,34758.0,1,0,0,42083.0,0
v022_c_market_batching,30263,True,87624.0,63245.0,1,0,0,24379.0,0
v022_c_market_batching,30263,False,80704.0,56396.0,1,0,0,24308.0,0
v022_c_market_batching,30264,True,83970.0,46101.0,1,0,0,37869.0,0
v022_c_market_batching,30264,False,91133.0,40980.0,1,0,0,50153.0,0
v022_c_market_batching,30265,True,77367.0,35277.0,1,0,0,42090.0,0
v022_c_market_batching,30265,False,67250.0,22310.0,1,0,0,44940.0,0
v022_c_market_batching,30266,True,50650.0,25141.0,1,0,0,25509.0,0
v022_c_market_batching,30266,False,41949.0,21592.0,1,0,0,20357.0,0
v022_c_market_batching,30267,True,37078.0,24146.0,1,0,0,12932.0,0
v022_c_market_batching,30267,False,45528.0,35096.0,1,0,0,10432.0,0
v022_c_market_batching,30268,True,53611.0,33424.0,1,0,0,20187.0,0
v022_c_market_batching,30268,False,64676.0,42960.0,1,0,0,21716.0,0
v022_c_market_batching,30269,True,82803.0,60178.0,1,0,0,22625.0,0
v022_c_market_batching,30269,False,86997.0,56906.0,1,0,0,30091.0,0
v022_c_market_batching,30270,True,35242.0,21949.0,1,0,0,13293.0,0
v022_c_market_batching,30270,False,43004.0,28665.0,1,0,0,14339.0,0
v022_c_market_batching,30271,True,47021.0,23680.0,1,0,0,23341.0,0
v022_c_market_batching,30271,False,89206.0,58408.0,1,0,0,30798.0,0
v022_c_market_batching,30272,True,102899.0,67475.0,1,0,0,35424.0,0
v022_c_market_batching,30272,False,99107.0,73016.0,1,0,0,26091.0,0
v022_c_market_batching,30273,True,85887.0,43190.0,1,0,0,42697.0,0
v022_c_market_batching,30273,False,92734.0,51011.0,1,0,0,41723.0,0
v022_c_market_batching,30274,True,90499.0,56762.0,1,0,0,33737.0,0
v022_c_market_batching,30274,False,89722.0,53398.0,1,0,0,36324.0,0
v022_c_market_batching,30275,True,63224.0,24823.0,1,0,0,38401.0,0
v022_c_market_batching,30275,False,72095.0,42122.0,1,0,0,29973.0,0
v022_c_market_batching,30276,True,43356.0,25874.0,1,0,0,17482.0,0
v022_c_market_batching,30276,False,43173.0,25109.0,1,0,0,18064.0,0
v022_c_market_batching,30277,True,52646.0,39284.0,1,0,0,13362.0,0
v022_c_market_batching,30277,False,43963.0,30139.0,1,0,0,13824.0,0
v022_c_market_batching,30278,True,92609.0,63798.0,1,0,0,28811.0,0
v022_c_market_batching,30278,False,90096.0,55257.0,1,0,0,34839.0,0
v022_c_market_batching,30279,True,89222.0,62230.0,1,0,0,26992.0,0
v022_c_market_batching,30279,False,82188.0,48170.0,1,0,0,34018.0,0
v022_c_market_batching,30280,True,48937.0,28301.0,1,0,0,20636.0,0
v022_c_market_batching,30280,False,43774.0,32745.0,1,0,0,11029.0,0
v022_c_market_batching,30281,True,86158.0,52102.0,1,0,0,34056.0,0
v022_c_market_batching,30281,False,57581.0,29042.0,1,0,0,28539.0,0
v022_c_market_batching,30282,True,38646.0,11745.0,1,0,0,26901.0,0
v022_c_market_batching,30282,False,17111.0,96.0,1,0,0,17015.0,0
v022_c_market_batching,30283,True,44133.0,15988.0,1,0,0,28145.0,0
v022_c_market_batching,30283,False,44320.0,27444.0,1,0,0,16876.0,0
v022_c_market_batching,30284,True,96394.0,46487.0,1,0,0,49907.0,0
v022_c_market_batching,30284,False,97371.0,48462.0,1,0,0,48909.0,0
v022_c_market_batching,30285,True,57925.0,30277.0,1,0,0,27648.0,0
v022_c_market_batching,30285,False,77787.0,36343.0,1,0,0,41444.0,0
v022_c_market_batching,30286,True,88995.0,45728.0,1,0,0,43267.0,0
v022_c_market_batching,30286,False,100502.0,64111.0,1,0,0,36391.0,0
v022_c_market_batching,30287,True,47933.0,22944.0,1,0,0,24989.0,0
v022_c_market_batching,30287,False,95204.0,63700.0,1,0,0,31504.0,0
v022_c_market_batching,30288,True,84601.0,66904.0,1,0,0,17697.0,0
v022_c_market_batching,30288,False,103328.0,69386.0,1,0,0,33942.0,0
v022_c_market_batching,30289,True,87150.0,65966.0,1,0,0,21184.0,0
v022_c_market_batching,30289,False,89756.0,39169.0,1,0,0,50587.0,0
v022_c_market_batching,30290,True,79615.0,45755.0,1,0,0,33860.0,0
v022_c_market_batching,30290,False,50818.0,20922.0,1,0,0,29896.0,0
v022_c_market_batching,30291,True,84534.0,36611.0,1,0,0,47923.0,0
v022_c_market_batching,30291,False,95769.0,63239.0,1,0,0,32530.0,0
v022_c_market_batching,30292,True,85367.0,43990.0,1,0,0,41377.0,0
v022_c_market_batching,30292,False,97127.0,50423.0,1,0,0,46704.0,0
v022_c_market_batching,30293,True,90836.0,47455.0,1,0,0,43381.0,0
v022_c_market_batching,30293,False,96521.0,63157.0,1,0,0,33364.0,0
v022_c_market_batching,30294,True,32700.0,8627.0,1,0,0,24073.0,0
v022_c_market_batching,30294,False,44876.0,17483.0,1,0,0,27393.0,0
v022_c_market_batching,30295,True,53288.0,34494.0,1,0,0,18794.0,0
v022_c_market_batching,30295,False,79698.0,58679.0,1,0,0,21019.0,0
v022_c_market_batching,30296,True,79561.0,46132.0,1,0,0,33429.0,0
v022_c_market_batching,30296,False,57863.0,36283.0,1,0,0,21580.0,0
v022_c_market_batching,30297,True,99434.0,56958.0,1,0,0,42476.0,0
v022_c_market_batching,30297,False,85425.0,46218.0,1,0,0,39207.0,0
v022_c_market_batching,30298,True,40677.0,20246.0,1,0,0,20431.0,0
v022_c_market_batching,30298,False,37481.0,25409.0,1,0,0,12072.0,0
v022_c_market_batching,30299,True,58901.0,27899.0,1,0,0,31002.0,0
v022_c_market_batching,30299,False,78597.0,36765.0,1,0,0,41832.0,0
v020_c_competitive_surgical,40000,True,119974.0,51085.0,1,0,0,68889.0,0
v020_c_competitive_surgical,40000,False,112045.0,51984.0,1,0,0,60061.0,0
v020_c_competitive_surgical,40001,True,73423.0,33092.0,1,0,0,40331.0,0
v020_c_competitive_surgical,40001,False,57959.0,34173.0,1,0,0,23786.0,0
v020_c_competitive_surgical,40002,True,53956.0,25748.0,1,0,0,28208.0,0
v020_c_competitive_surgical,40002,False,92424.0,33510.0,1,0,0,58914.0,0
v020_c_competitive_surgical,40003,True,58086.0,46511.0,1,0,0,11575.0,0
v020_c_competitive_surgical,40003,False,70694.0,38051.0,1,0,0,32643.0,0
v020_c_competitive_surgical,40004,True,99234.0,34945.0,1,0,0,64289.0,0
v020_c_competitive_surgical,40004,False,92832.0,38726.0,1,0,0,54106.0,0
v020_c_competitive_surgical,40005,True,104278.0,51144.0,1,0,0,53134.0,0
v020_c_competitive_surgical,40005,False,105560.0,50099.0,1,0,0,55461.0,0
v020_c_competitive_surgical,40006,True,101163.0,40874.0,1,0,0,60289.0,0
v020_c_competitive_surgical,40006,False,98620.0,34391.0,1,0,0,64229.0,0
v020_c_competitive_surgical,40007,True,88926.0,27471.0,1,0,0,61455.0,0
v020_c_competitive_surgical,40007,False,89876.0,28305.0,1,0,0,61571.0,0
v020_c_competitive_surgical,40008,True,88623.0,50618.0,1,0,0,38005.0,0
v020_c_competitive_surgical,40008,False,79999.0,48922.0,1,0,0,31077.0,0
v020_c_competitive_surgical,40009,True,47820.0,25516.0,1,0,0,22304.0,0
v020_c_competitive_surgical,40009,False,46759.0,24103.0,1,0,0,22656.0,0
v020_c_competitive_surgical,40010,True,111576.0,48927.0,1,0,0,62649.0,0
v020_c_competitive_surgical,40010,False,109355.0,51756.0,1,0,0,57599.0,0
v020_c_competitive_surgical,40011,True,95967.0,37837.0,1,0,0,58130.0,0
v020_c_competitive_surgical,40011,False,99542.0,31666.0,1,0,0,67876.0,0
v020_c_competitive_surgical,40012,True,79261.0,39111.0,1,0,0,40150.0,0
v020_c_competitive_surgical,40012,False,82810.0,21941.0,1,0,0,60869.0,0
v020_c_competitive_surgical,40013,True,102779.0,42474.0,1,0,0,60305.0,0
v020_c_competitive_surgical,40013,False,102937.0,43139.0,1,0,0,59798.0,0
v020_c_competitive_surgical,40014,True,97206.0,40800.0,1,0,0,56406.0,0
v020_c_competitive_surgical,40014,False,99484.0,42465.0,1,0,0,57019.0,0
v020_c_competitive_surgical,40015,True,105665.0,49497.0,1,0,0,56168.0,0
v020_c_competitive_surgical,40015,False,105665.0,49497.0,1,0,0,56168.0,0
v020_c_competitive_surgical,40016,True,49633.0,29283.0,1,0,0,20350.0,0
v020_c_competitive_surgical,40016,False,57510.0,37948.0,1,0,0,19562.0,0
v020_c_competitive_surgical,40017,True,51827.0,28850.0,1,0,0,22977.0,0
v020_c_competitive_surgical,40017,False,54908.0,34672.0,1,0,0,20236.0,0
v020_c_competitive_surgical,40018,True,104529.0,42261.0,1,0,0,62268.0,0
v020_c_competitive_surgical,40018,False,107171.0,42246.0,1,0,0,64925.0,0
v020_c_competitive_surgical,40019,True,103144.0,41274.0,1,0,0,61870.0,0
v020_c_competitive_surgical,40019,False,96617.0,48562.0,1,0,0,48055.0,0
v020_c_competitive_surgical,40020,True,52742.0,29449.0,1,0,0,23293.0,0
v020_c_competitive_surgical,40020,False,52881.0,31490.0,1,0,0,21391.0,0
v020_c_competitive_surgical,40021,True,82833.0,45339.0,1,0,0,37494.0,0
v020_c_competitive_surgical,40021,False,77587.0,45909.0,1,0,0,31678.0,0
v020_c_competitive_surgical,40022,True,97451.0,41528.0,1,0,0,55923.0,0
v020_c_competitive_surgical,40022,False,97626.0,41549.0,1,0,0,56077.0,0
v020_c_competitive_surgical,40023,True,60616.0,48611.0,1,0,0,12005.0,0
v020_c_competitive_surgical,40023,False,58981.0,52261.0,1,0,0,6720.0,0
v020_c_competitive_surgical,40024,True,104673.0,52290.0,1,0,0,52383.0,0
v020_c_competitive_surgical,40024,False,100418.0,44023.0,1,0,0,56395.0,0
v020_c_competitive_surgical,40025,True,90095.0,44932.0,1,0,0,45163.0,0
v020_c_competitive_surgical,40025,False,78827.0,38289.0,1,0,0,40538.0,0
v020_c_competitive_surgical,40026,True,95243.0,34921.0,1,0,0,60322.0,0
v020_c_competitive_surgical,40026,False,97933.0,36030.0,1,0,0,61903.0,0
v020_c_competitive_surgical,40027,True,62023.0,47661.0,1,0,0,14362.0,0
v020_c_competitive_surgical,40027,False,59265.0,47176.0,1,0,0,12089.0,0
v020_c_competitive_surgical,40028,True,39807.0,21543.0,1,0,0,18264.0,0
v020_c_competitive_surgical,40028,False,61086.0,35943.0,1,0,0,25143.0,0
v020_c_competitive_surgical,40029,True,102496.0,49526.0,1,0,0,52970.0,0
v020_c_competitive_surgical,40029,False,101938.0,48852.0,1,0,0,53086.0,0
v020_c_competitive_surgical,40030,True,89779.0,44871.0,1,0,0,44908.0,0
v020_c_competitive_surgical,40030,False,75394.0,45972.0,1,0,0,29422.0,0
v020_c_competitive_surgical,40031,True,98944.0,41117.0,1,0,0,57827.0,0
v020_c_competitive_surgical,40031,False,106384.0,46996.0,1,0,0,59388.0,0
v020_c_competitive_surgical,40032,True,97453.0,42845.0,1,0,0,54608.0,0
v020_c_competitive_surgical,40032,False,87664.0,46143.0,1,0,0,41521.0,0
v020_c_competitive_surgical,40033,True,105357.0,42229.0,1,0,0,63128.0,0
v020_c_competitive_surgical,40033,False,102993.0,41853.0,1,0,0,61140.0,0
v020_c_competitive_surgical,40034,True,108196.0,49913.0,1,0,0,58283.0,0
v020_c_competitive_surgical,40034,False,108100.0,47873.0,1,0,0,60227.0,0
v020_c_competitive_surgical,40035,True,98787.0,45924.0,1,0,0,52863.0,0
v020_c_competitive_surgical,40035,False,104302.0,46765.0,1,0,0,57537.0,0
v020_c_competitive_surgical,40036,True,99660.0,46059.0,1,0,0,53601.0,0
v020_c_competitive_surgical,40036,False,99441.0,43853.0,1,0,0,55588.0,0
v020_c_competitive_surgical,40037,True,95821.0,40985.0,1,0,0,54836.0,0
v020_c_competitive_surgical,40037,False,96091.0,42820.0,1,0,0,53271.0,0
v020_c_competitive_surgical,40038,True,55947.0,41141.0,1,0,0,14806.0,0
v020_c_competitive_surgical,40038,False,63365.0,46015.0,1,0,0,17350.0,0
v020_c_competitive_surgical,40039,True,94527.0,42597.0,1,0,0,51930.0,0
v020_c_competitive_surgical,40039,False,111599.0,45241.0,1,0,0,66358.0,0
v020_c_competitive_surgical,40040,True,56927.0,18413.0,1,0,0,38514.0,0
v020_c_competitive_surgical,40040,False,39148.0,12470.0,1,0,0,26678.0,0
v020_c_competitive_surgical,40041,True,69528.0,37229.0,1,0,0,32299.0,0
v020_c_competitive_surgical,40041,False,71966.0,35222.0,1,0,0,36744.0,0
v020_c_competitive_surgical,40042,True,107250.0,49591.0,1,0,0,57659.0,0
v020_c_competitive_surgical,40042,False,107906.0,48568.0,1,0,0,59338.0,0
v020_c_competitive_surgical,40043,True,101181.0,42196.0,1,0,0,58985.0,0
v020_c_competitive_surgical,40043,False,107591.0,44981.0,1,0,0,62610.0,0
v020_c_competitive_surgical,40044,True,92063.0,46731.0,1,0,0,45332.0,0
v020_c_competitive_surgical,40044,False,71349.0,43986.0,1,0,0,27363.0,0
v020_c_competitive_surgical,40045,True,85648.0,49770.0,1,0,0,35878.0,0
v020_c_competitive_surgical,40045,False,104607.0,45455.0,1,0,0,59152.0,0
v020_c_competitive_surgical,40046,True,106065.0,45734.0,1,0,0,60331.0,0
v020_c_competitive_surgical,40046,False,110827.0,47714.0,1,0,0,63113.0,0
v020_c_competitive_surgical,40047,True,89305.0,31800.0,1,0,0,57505.0,0
v020_c_competitive_surgical,40047,False,79359.0,31660.0,1,0,0,47699.0,0
v020_c_competitive_surgical,40048,True,91043.0,36622.0,1,0,0,54421.0,0
v020_c_competitive_surgical,40048,False,90499.0,38048.0,1,0,0,52451.0,0
v020_c_competitive_surgical,40049,True,63584.0,23707.0,1,0,0,39877.0,0
v020_c_competitive_surgical,40049,False,76807.0,31490.0,1,0,0,45317.0,0
v020_c_competitive_surgical,40050,True,100086.0,47952.0,1,0,0,52134.0,0
v020_c_competitive_surgical,40050,False,104697.0,46728.0,1,0,0,57969.0,0
v020_c_competitive_surgical,40051,True,101076.0,51036.0,1,0,0,50040.0,0
v020_c_competitive_surgical,40051,False,98749.0,52569.0,1,0,0,46180.0,0
v020_c_competitive_surgical,40052,True,106788.0,42564.0,1,0,0,64224.0,0
v020_c_competitive_surgical,40052,False,112986.0,43261.0,1,0,0,69725.0,0
v020_c_competitive_surgical,40053,True,102801.0,31829.0,1,0,0,70972.0,0
v020_c_competitive_surgical,40053,False,87053.0,41917.0,1,0,0,45136.0,0
v020_c_competitive_surgical,40054,True,92018.0,42183.0,1,0,0,49835.0,0
v020_c_competitive_surgical,40054,False,82486.0,45689.0,1,0,0,36797.0,0
v020_c_competitive_surgical,40055,True,102821.0,39677.0,1,0,0,63144.0,0
v020_c_competitive_surgical,40055,False,101251.0,44657.0,1,0,0,56594.0,0
v020_c_competitive_surgical,40056,True,93371.0,34119.0,1,0,0,59252.0,0
v020_c_competitive_surgical,40056,False,79029.0,33969.0,1,0,0,45060.0,0
v020_c_competitive_surgical,40057,True,94265.0,44796.0,1,0,0,49469.0,0
v020_c_competitive_surgical,40057,False,93052.0,47893.0,1,0,0,45159.0,0
v020_c_competitive_surgical,40058,True,49266.0,38046.0,1,0,0,11220.0,0
v020_c_competitive_surgical,40058,False,67300.0,39178.0,1,0,0,28122.0,0
v020_c_competitive_surgical,40059,True,111258.0,43876.0,1,0,0,67382.0,0
v020_c_competitive_surgical,40059,False,108325.0,44203.0,1,0,0,64122.0,0
v020_c_competitive_surgical,40060,True,82033.0,53403.0,1,0,0,28630.0,0
v020_c_competitive_surgical,40060,False,82146.0,53160.0,1,0,0,28986.0,0
v020_c_competitive_surgical,40061,True,84744.0,41651.0,1,0,0,43093.0,0
v020_c_competitive_surgical,40061,False,78402.0,42225.0,1,0,0,36177.0,0
v020_c_competitive_surgical,40062,True,92816.0,32979.0,1,0,0,59837.0,0
v020_c_competitive_surgical,40062,False,104113.0,44528.0,1,0,0,59585.0,0
v020_c_competitive_surgical,40063,True,77508.0,45727.0,1,0,0,31781.0,0
v020_c_competitive_surgical,40063,False,90504.0,42349.0,1,0,0,48155.0,0
v020_c_competitive_surgical,40064,True,106025.0,54208.0,1,0,0,51817.0,0
v020_c_competitive_surgical,40064,False,104432.0,54876.0,1,0,0,49556.0,0
v020_c_competitive_surgical,40065,True,65972.0,14338.0,1,0,0,51634.0,0
v020_c_competitive_surgical,40065,False,74120.0,13989.0,1,0,0,60131.0,0
v020_c_competitive_surgical,40066,True,99682.0,43428.0,1,0,0,56254.0,0
v020_c_competitive_surgical,40066,False,99395.0,40218.0,1,0,0,59177.0,0
v020_c_competitive_surgical,40067,True,96661.0,38564.0,1,0,0,58097.0,0
v020_c_competitive_surgical,40067,False,91369.0,28686.0,1,0,0,62683.0,0
v020_c_competitive_surgical,40068,True,107874.0,41650.0,1,0,0,66224.0,0
v020_c_competitive_surgical,40068,False,106196.0,46170.0,1,0,0,60026.0,0
v020_c_competitive_surgical,40069,True,113672.0,45648.0,1,0,0,68024.0,0
v020_c_competitive_surgical,40069,False,115535.0,48681.0,1,0,0,66854.0,0
v020_c_competitive_surgical,40070,True,99894.0,40119.0,1,0,0,59775.0,0
v020_c_competitive_surgical,40070,False,102205.0,47257.0,1,0,0,54948.0,0
v020_c_competitive_surgical,40071,True,110691.0,48178.0,1,0,0,62513.0,0
v020_c_competitive_surgical,40071,False,116076.0,47952.0,1,0,0,68124.0,0
v020_c_competitive_surgical,40072,True,60368.0,42364.0,1,0,0,18004.0,0
v020_c_competitive_surgical,40072,False,62617.0,44298.0,1,0,0,18319.0,0
v020_c_competitive_surgical,40073,True,90564.0,37254.0,1,0,0,53310.0,0
v020_c_competitive_surgical,40073,False,89748.0,40577.0,1,0,0,49171.0,0
v020_c_competitive_surgical,40074,True,104260.0,45438.0,1,0,0,58822.0,0
v020_c_competitive_surgical,40074,False,106714.0,46891.0,1,0,0,59823.0,0
v020_c_competitive_surgical,40075,True,71095.0,19344.0,1,0,0,51751.0,0
v020_c_competitive_surgical,40075,False,71511.0,19901.0,1,0,0,51610.0,0
v020_c_competitive_surgical,40076,True,103641.0,40325.0,1,0,0,63316.0,0
v020_c_competitive_surgical,40076,False,104888.0,45801.0,1,0,0,59087.0,0
v020_c_competitive_surgical,40077,True,104001.0,37449.0,1,0,0,66552.0,0
v020_c_competitive_surgical,40077,False,112006.0,50378.0,1,0,0,61628.0,0
v020_c_competitive_surgical,40078,True,50532.0,36043.0,1,0,0,14489.0,0
v020_c_competitive_surgical,40078,False,46545.0,20847.0,1,0,0,25698.0,0
v020_c_competitive_surgical,40079,True,85744.0,40791.0,1,0,0,44953.0,0
v020_c_competitive_surgical,40079,False,92014.0,36437.0,1,0,0,55577.0,0
v020_c_competitive_surgical,40080,True,93509.0,30474.0,1,0,0,63035.0,0
v020_c_competitive_surgical,40080,False,93438.0,24668.0,1,0,0,68770.0,0
v020_c_competitive_surgical,40081,True,95628.0,29635.0,1,0,0,65993.0,0
v020_c_competitive_surgical,40081,False,94856.0,28338.0,1,0,0,66518.0,0
v020_c_competitive_surgical,40082,True,65090.0,14598.0,1,0,0,50492.0,0
v020_c_competitive_surgical,40082,False,73758.0,15016.0,1,0,0,58742.0,0
v020_c_competitive_surgical,40083,True,98130.0,49405.0,1,0,0,48725.0,0
v020_c_competitive_surgical,40083,False,91311.0,49990.0,1,0,0,41321.0,0
v020_c_competitive_surgical,40084,True,88807.0,52247.0,1,0,0,36560.0,0
v020_c_competitive_surgical,40084,False,96661.0,51599.0,1,0,0,45062.0,0
v020_c_competitive_surgical,40085,True,65581.0,43494.0,1,0,0,22087.0,0
v020_c_competitive_surgical,40085,False,59877.0,43470.0,1,0,0,16407.0,0
v020_c_competitive_surgical,40086,True,90138.0,46476.0,1,0,0,43662.0,0
v020_c_competitive_surgical,40086,False,58893.0,47015.0,1,0,0,11878.0,0
v020_c_competitive_surgical,40087,True,104032.0,43678.0,1,0,0,60354.0,0
v020_c_competitive_surgical,40087,False,101156.0,43627.0,1,0,0,57529.0,0
v020_c_competitive_surgical,40088,True,86698.0,39122.0,1,0,0,47576.0,0
v020_c_competitive_surgical,40088,False,94869.0,39591.0,1,0,0,55278.0,0
v020_c_competitive_surgical,40089,True,79334.0,48086.0,1,0,0,31248.0,0
v020_c_competitive_surgical,40089,False,75152.0,49064.0,1,0,0,26088.0,0
v020_c_competitive_surgical,40090,True,107983.0,48834.0,1,0,0,59149.0,0
v020_c_competitive_surgical,40090,False,105875.0,51414.0,1,0,0,54461.0,0
v020_c_competitive_surgical,40091,True,75440.0,40458.0,1,0,0,34982.0,0
v020_c_competitive_surgical,40091,False,51897.0,33148.0,1,0,0,18749.0,0
v020_c_competitive_surgical,40092,True,34498.0,9873.0,1,0,0,24625.0,0
v020_c_competitive_surgical,40092,False,34569.0,10617.0,1,0,0,23952.0,0
v020_c_competitive_surgical,40093,True,98717.0,32818.0,1,0,0,65899.0,0
v020_c_competitive_surgical,40093,False,98673.0,31253.0,1,0,0,67420.0,0
v020_c_competitive_surgical,40094,True,103490.0,43462.0,1,0,0,60028.0,0
v020_c_competitive_surgical,40094,False,104125.0,42924.0,1,0,0,61201.0,0
v020_c_competitive_surgical,40095,True,94319.0,38545.0,1,0,0,55774.0,0
v020_c_competitive_surgical,40095,False,95221.0,36504.0,1,0,0,58717.0,0
v020_c_competitive_surgical,40096,True,99395.0,45257.0,1,0,0,54138.0,0
v020_c_competitive_surgical,40096,False,97911.0,46175.0,1,0,0,51736.0,0
v020_c_competitive_surgical,40097,True,112392.0,48763.0,1,0,0,63629.0,0
v020_c_competitive_surgical,40097,False,110135.0,49008.0,1,0,0,61127.0,0
v020_c_competitive_surgical,40098,True,91079.0,40335.0,1,0,0,50744.0,0
v020_c_competitive_surgical,40098,False,86589.0,42427.0,1,0,0,44162.0,0
v020_c_competitive_surgical,40099,True,107154.0,46555.0,1,0,0,60599.0,0
v020_c_competitive_surgical,40099,False,52346.0,38407.0,1,0,0,13939.0,0
v020_c_competitive_surgical,40100,True,79564.0,40207.0,1,0,0,39357.0,0
v020_c_competitive_surgical,40100,False,94074.0,42365.0,1,0,0,51709.0,0
v020_c_competitive_surgical,40101,True,101214.0,48817.0,1,0,0,52397.0,0
v020_c_competitive_surgical,40101,False,101891.0,52206.0,1,0,0,49685.0,0
v020_c_competitive_surgical,40102,True,117087.0,49056.0,1,0,0,68031.0,0
v020_c_competitive_surgical,40102,False,106369.0,51031.0,1,0,0,55338.0,0
v020_c_competitive_surgical,40103,True,88970.0,48737.0,1,0,0,40233.0,0
v020_c_competitive_surgical,40103,False,84344.0,51023.0,1,0,0,33321.0,0
v020_c_competitive_surgical,40104,True,78347.0,48615.0,1,0,0,29732.0,0
v020_c_competitive_surgical,40104,False,75061.0,46318.0,1,0,0,28743.0,0
v020_c_competitive_surgical,40105,True,109613.0,42815.0,1,0,0,66798.0,0
v020_c_competitive_surgical,40105,False,108978.0,54971.0,1,0,0,54007.0,0
v020_c_competitive_surgical,40106,True,62603.0,30168.0,1,0,0,32435.0,0
v020_c_competitive_surgical,40106,False,66817.0,34284.0,1,0,0,32533.0,0
v020_c_competitive_surgical,40107,True,101902.0,45783.0,1,0,0,56119.0,0
v020_c_competitive_surgical,40107,False,102829.0,45383.0,1,0,0,57446.0,0
v020_c_competitive_surgical,40108,True,61945.0,47113.0,1,0,0,14832.0,0
v020_c_competitive_surgical,40108,False,55409.0,43655.0,1,0,0,11754.0,0
v020_c_competitive_surgical,40109,True,117544.0,52067.0,1,0,0,65477.0,0
v020_c_competitive_surgical,40109,False,116020.0,52525.0,1,0,0,63495.0,0
v020_c_competitive_surgical,40110,True,93081.0,30561.0,1,0,0,62520.0,0
v020_c_competitive_surgical,40110,False,100970.0,40827.0,1,0,0,60143.0,0
v020_c_competitive_surgical,40111,True,90602.0,32422.0,1,0,0,58180.0,0
v020_c_competitive_surgical,40111,False,90310.0,28109.0,1,0,0,62201.0,0
v020_c_competitive_surgical,40112,True,76377.0,31142.0,1,0,0,45235.0,0
v020_c_competitive_surgical,40112,False,82815.0,38510.0,1,0,0,44305.0,0
v020_c_competitive_surgical,40113,True,95150.0,41883.0,1,0,0,53267.0,0
v020_c_competitive_surgical,40113,False,96735.0,35447.0,1,0,0,61288.0,0
v020_c_competitive_surgical,40114,True,69689.0,48377.0,1,0,0,21312.0,0
v020_c_competitive_surgical,40114,False,63395.0,43898.0,1,0,0,19497.0,0
v020_c_competitive_surgical,40115,True,86035.0,27222.0,1,0,0,58813.0,0
v020_c_competitive_surgical,40115,False,83726.0,35378.0,1,0,0,48348.0,0
v020_c_competitive_surgical,40116,True,101091.0,44645.0,1,0,0,56446.0,0
v020_c_competitive_surgical,40116,False,99527.0,50170.0,1,0,0,49357.0,0
v020_c_competitive_surgical,40117,True,97995.0,35604.0,1,0,0,62391.0,0
v020_c_competitive_surgical,40117,False,89035.0,32463.0,1,0,0,56572.0,0
v020_c_competitive_surgical,40118,True,59169.0,45108.0,1,0,0,14061.0,0
v020_c_competitive_surgical,40118,False,68139.0,45030.0,1,0,0,23109.0,0
v020_c_competitive_surgical,40119,True,56081.0,23677.0,1,0,0,32404.0,0
v020_c_competitive_surgical,40119,False,67428.0,35445.0,1,0,0,31983.0,0
v020_c_competitive_surgical,40120,True,106893.0,44051.0,1,0,0,62842.0,0
v020_c_competitive_surgical,40120,False,109410.0,43480.0,1,0,0,65930.0,0
v020_c_competitive_surgical,40121,True,83041.0,41801.0,1,0,0,41240.0,0
v020_c_competitive_surgical,40121,False,79901.0,40809.0,1,0,0,39092.0,0
v020_c_competitive_surgical,40122,True,85812.0,39094.0,1,0,0,46718.0,0
v020_c_competitive_surgical,40122,False,90790.0,37457.0,1,0,0,53333.0,0
v020_c_competitive_surgical,40123,True,83757.0,49266.0,1,0,0,34491.0,0
v020_c_competitive_surgical,40123,False,100316.0,47426.0,1,0,0,52890.0,0
v020_c_competitive_surgical,40124,True,105171.0,47250.0,1,0,0,57921.0,0
v020_c_competitive_surgical,40124,False,106093.0,43594.0,1,0,0,62499.0,0
v020_c_competitive_surgical,40125,True,111701.0,49001.0,1,0,0,62700.0,0
v020_c_competitive_surgical,40125,False,108507.0,47920.0,1,0,0,60587.0,0
